micro_name,micro_tid,drug_name,pubchem_id,smile,Pubmed
Staphylococcus aureus,1280,L-Aspartate,5960,C(C(C(=O)O)N)C(=O)O,25687923
Staphylococcus chromogenes,46126,L-Aspartate,5960,C(C(C(=O)O)N)C(=O)O,25687923
Staphylococcus equorum,246432,L-Aspartate,5960,C(C(C(=O)O)N)C(=O)O,25687923
Staphylococcus haemolyticus,1283,L-Aspartate,5960,C(C(C(=O)O)N)C(=O)O,25687923
Staphylococcus saprophyticus,29385,L-Aspartate,5960,C(C(C(=O)O)N)C(=O)O,25687923
Bacillus subtilis,1423,Latamoxef,47499,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)C(C4=CC=C(C=C4)O)C(=O)O)OC)OC2)C(=O)O,3918982
Escherichia coli,562,Latamoxef,47499,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)C(C4=CC=C(C=C4)O)C(=O)O)OC)OC2)C(=O)O,3918982
Burkholderia cenocepacia,95486,L-Canavanine,439202,C(CON=C(N)N)C(C(=O)O)N,19146953
Burkholderia multivorans,87883,L-Canavanine,439202,C(CON=C(N)N)C(C(=O)O)N,19146953
Streptococcus mutans,1309,L-carnosine,439224,C1=C(NC=N1)CC(C(=O)O)NC(=O)CCN,25081571
Actinomyces oris,544580,L-cysteic acid,72886,C(C(C(=O)O)N)S(=O)(=O)O,25081571
Streptococcus mutans,1309,L-cysteic acid,72886,C(C(C(=O)O)N)S(=O)(=O)O,25081571
Haemophilus influenzae,727,Levofloxacin,149096,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,9598779
Stenotrophomonas maltophilia,40324,Levofloxacin,149096,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,14693533
Bacillus cereus,1396,Limonene,22311,CC1=CCC(CC1)C(=C)C,23789847
Escherichia coli,562,Limonene,22311,CC1=CCC(CC1)C(=C)C,23789847
Pichia anomala,4927,Limonene,22311,CC1=CCC(CC1)C(=C)C,23789847
Streptococcus mitis,28037,Limonene,22311,CC1=CCC(CC1)C(=C)C,26294065
Streptococcus mutans,1309,Limonene,22311,CC1=CCC(CC1)C(=C)C,26294065
Streptococcus pyogenes,1314,Limonene,22311,CC1=CCC(CC1)C(=C)C,26294065
Candida albicans,5476,Limonene,22311,CC1=CCC(CC1)C(=C)C,27702795
Bacillus cereus,1396,Linalool,6549,CC(=CCCC(C)(C=C)O)C,23789847
Escherichia coli,562,Linalool,6549,CC(=CCCC(C)(C=C)O)C,23789847
Pichia anomala,4927,Linalool,6549,CC(=CCCC(C)(C=C)O)C,23789847
Acinetobacter baumannii,470,Linalool,6549,CC(=CCCC(C)(C=C)O)C,26901586
Candida albicans,5476,Linalool,6549,CC(=CCCC(C)(C=C)O)C,28155334
Staphylococcus aureus,1280,Linezolid,441401,CC(=O)NCC1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCOCC3)F,16621147
Pseudomonas aeruginosa,287,Lipoic acid,6112,C1CSSC1CCCCC(=O)O,26557964
Streptococcus mutans,1309,Listerine,114959,CC1CCC(C(C1)O)C(C)C.CC1=CC(=C(C=C1)C(C)C)O.CC1(C2CCC(O1)(CC2)C)C,20211885
Haemophilus influenzae,727,Lomefloxacin,3948,CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O,7492077
Human immunodeficiency virus 1,11676,Lopinavir,92727,CC1=C(C(=CC=C1)C)OCC(=O)NC(CC2=CC=CC=C2)C(CC(CC3=CC=CC=C3)NC(=O)C(C(C)C)N4CCCNC4=O)O,11151088
Human immunodeficiency virus,12721,Lopinavir,92727,CC1=C(C(=CC=C1)C)OCC(=O)NC(CC2=CC=CC=C2)C(CC(CC3=CC=CC=C3)NC(=O)C(C(C)C)N4CCCNC4=O)O,11752352
Candida albicans,5476,Lorazepam,3958,C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl,26241210
Pseudoalteromonas sp.,53249,L-Phenylalanine,6140,C1=CC=C(C=C1)CC(C(=O)O)N,27664053
Staphylococcus aureus,1280,L-pipecolic acid,439227,C1CCNC(C1)C(=O)O,25658642
Bacillus subtilis,1423,L-tryptophan,6305,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,28819217
Pseudomonas aeruginosa,287,L-tryptophan,6305,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,28819217
Salmonella enterica,28901,L-tryptophan,6305,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,28819217
Staphylococcus aureus,1280,L-tryptophan,6305,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,28819217
Vibrio vulnificus,672,L-tryptophan,6305,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,28819217
Staphylococcus aureus,1280,L-Tyrosine,6057,C1=CC(=CC=C1CC(C(=O)O)N)O,25658642
Escherichia coli,562,Luteolin,5280445,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,25051393
Escherichia coli,562,Lymecycline,54707177,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)NCNCCCCC(C(=O)O)N)N(C)C)O,5087060
Pseudomonas aeruginosa,287,Lysozyme,91976556,CCC(C)C(C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(C(C)C)C(=O)NC(C)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)O)NC(=O)CNC(=O)C(CCC(=O)N)NC(=O)C5CCCN5C(=O)C(CC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)C(CCCNC(=N)N)N,28397768
Staphylococcus aureus,1280,Lysozyme,91976556,CCC(C)C(C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(C(C)C)C(=O)NC(C)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)O)NC(=O)CNC(=O)C(CCC(=O)N)NC(=O)C5CCCN5C(=O)C(CC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)C(CCCNC(=N)N)N,28397768
Vibrio cholerae,666,Macromomycin B,5748693,COC1=CC(=C2C(=C1)OC(=C)C(=O)N2)C(=O)OC,24106077
Pseudomonas aeruginosa,287,Malabaricone C,100313,C1=CC(=C(C(=C1)O)C(=O)CCCCCCCCC2=CC(=C(C=C2)O)O)O,21910441
Plasmodium falciparum,5833,Mefloquine,40692,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,14967191
Pseudomonas aeruginosa,287,Melittin,16133648,CCC(C)C(C(=O)NCC(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)NC(C(C)O)C(=O)NCC(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(C(C)CC)C(=O)NC(CO)C(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)NC(C(C)CC)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)N)C(=O)N)NC(=O)CN,23760014
Aeromonas hydrophila,644,Menthol,1254,CC1CCC(C(C1)O)C(C)C,26029178
Pseudomonas aeruginosa,287,Menthol,1254,CC1CCC(C(C1)O)C(C)C,26029178
Streptococcus pyogenes,1314,Merimepodib,153241,COC1=C(C=CC(=C1)NC(=O)NC2=CC=CC(=C2)CNC(=O)OC3CCOC3)C4=CN=CO4,11288107
Pseudomonas aeruginosa,287,Meropenem,441130,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)N(C)C)C(=O)O)C(C)O,7803882
Escherichia coli,562,Meropenem,441130,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)N(C)C)C(=O)O)C(C)O,9099227
Pseudomonas aeruginosa,287,meta-toluidine,7934,CC1=CC(=CC=C1)N,25537269
Pseudomonas aeruginosa,287,methanesulfonylbenzene,18369,CS(=O)(=O)C1=CC=CC=C1,19855933
Staphylococcus aureus,1280,Methanol,887,CO,26004723
Candida albicans,5476,Methyl benzethonium chloride,5702238,CC1=C(C=CC(=C1)C(C)(C)CC(C)(C)C)OCCOCC[N+](C)(C)CC2=CC=CC=C2.[Cl-],23689719
Escherichia coli,562,Methyl eugenol,7127,COC1=C(C=C(C=C1)CC=C)OC,27808174
Enterococcus faecalis,1351,Methyl gallate,7428,COC(=O)C1=CC(=C(C(=C1)O)O)O,24016798
Pseudomonas aeruginosa,287,Methyl gallate,7428,COC(=O)C1=CC(=C(C(=C1)O)O)O,24016798
Staphylococcus aureus,1280,Methyl gallate,7428,COC(=O)C1=CC(=C(C(=C1)O)O)O,24016798
Staphylococcus epidermidis,1282,Methyl gallate,7428,COC(=O)C1=CC(=C(C(=C1)O)O)O,24016798
Streptococcus mutans,1309,Methyl gallate,7428,COC(=O)C1=CC(=C(C(=C1)O)O)O,24016798
Pseudomonas aeruginosa,287,Methyl indole-7-carboxylate,676694,COC(=O)C1=CC=CC2=C1NC=C2,22251040
Burkholderia pseudomallei,28450,Methylthiopropylamine,77743,CSCCCN,2003500
Streptococcus pneumoniae,1313,Meticillin,6087,CC1(C(N2C(S1)C(C2=O)NC(=O)C3=C(C=CC=C3OC)OC)C(=O)O)C,7447421
Staphylococcus aureus,1280,Meticillin,6087,CC1(C(N2C(S1)C(C2=O)NC(=O)C3=C(C=CC=C3OC)OC)C(=O)O)C,16946250
Clostridium perfringens,1502,Metronidazole,4173,CC1=NC=C(N1CCO)[N+](=O)[O-],231450
Clostridium pasteurianum,1501,Metronidazole,4173,CC1=NC=C(N1CCO)[N+](=O)[O-],16550436
Porphyromonas gingivalis,837,Metronidazole,4173,CC1=NC=C(N1CCO)[N+](=O)[O-],20038616
Escherichia coli,562,Mezlocillin,656511,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)N4CCN(C4=O)S(=O)(=O)C)C(=O)O)C,2683579
Streptococcus pneumoniae,1313,Mezlocillin,656511,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)N4CCN(C4=O)S(=O)(=O)C)C(=O)O)C,2683579
Pseudomonas aeruginosa,287,Micafungin,477468,CCCCCOC1=CC=C(C=C1)C2=CC(=NO2)C3=CC=C(C=C3)C(=O)NC4CC(C(NC(=O)C5C(C(CN5C(=O)C(NC(=O)C(NC(=O)C6CC(CN6C(=O)C(NC4=O)C(C)O)O)C(C(C7=CC(=C(C=C7)O)OS(=O)(=O)O)O)O)C(CC(=O)N)O)C)O)O)O,23879871
Candida albicans,5476,Miconazole,4189,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,8834867
Candida albicans,5476,Midazolam,4192,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,26241210
Escherichia coli,562,Minocycline,54675783,CN(C)C1C2CC3CC4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C,14723559
Staphylococcus aureus,1280,Minocycline,54675783,CN(C)C1C2CC3CC4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C,16289474
Propionibacterium acnes,1747,Minocycline,54675783,CN(C)C1C2CC3CC4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C,24251377
Acinetobacter baumannii,470,Mitomycin C,5746,CC1=C(C(=O)C2=C(C1=O)N3CC4C(C3(C2COC(=O)N)OC)N4)N,27939675
Candida albicans,5476,Monensin sodium salt,23667299,CCC1(CCC(O1)C2(CCC3(O2)CC(C(C(O3)C(C)C(C(C)C(=O)[O-])OC)C)O)C)C4C(CC(O4)C5C(CC(C(O5)(CO)O)C)C)C.[Na+],23689719
Haemophilus influenzae,727,Moxifloxacin,152946,COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O,9598779
Stenotrophomonas maltophilia,40324,Moxifloxacin,152946,COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O,14693533
Mycobacterium avium,1764,Moxifloxacin,152946,COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O,15561879
Candida albicans,5476,Moxifloxacin,152946,COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O,28409362
Bacillus subtilis,1423,Mucobromic acid,3033972,C(=O)C(=C(C(=O)O)Br)Br,25335695
Bacillus subtilis,1423,Mucochloric acid,2771871,C(=O)C(=C(C(=O)O)Cl)Cl,25335695
Staphylococcus aureus,1280,Myricetin,5281672,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,28365326
Staphylococcus aureus,1280,Myricitrin,5281673,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C(=C4)O)O)O)O)O)O,28365326
Pseudomonas aeruginosa,287,Myristic acid,11005,CCCCCCCCCCCCCC(=O)O,22045628
Escherichia coli,562,Myristic acid,11005,CCCCCCCCCCCCCC(=O)O,25656290
Klebsiella pneumoniae,573,Myristic acid,11005,CCCCCCCCCCCCCC(=O)O,25656290
Proteus mirabilis,584,Myristic acid,11005,CCCCCCCCCCCCCC(=O)O,25656290
Proteus vulgaris,585,Myristic acid,11005,CCCCCCCCCCCCCC(=O)O,25656290
Serratia marcescens,615,Myristic acid,11005,CCCCCCCCCCCCCC(=O)O,25656290
Vibrio cholerae,666,Myristic acid,11005,CCCCCCCCCCCCCC(=O)O,26939983
Pseudomonas aeruginosa,287,"N-(1,3-benzothiazol-2-yl)butanamide",708614,CCCC(=O)NC1=NC2=CC=CC=C2S1,20453898
Pseudomonas aeruginosa,287,"N-(1,3-Thiazol-2-yl)butanamide",3621821,CCCC(=O)NC1=NC=CS1,20453898
Pseudomonas aeruginosa,287,N-(2-oxothiolan-3-yl)butanamide,4428038,CCCC(=O)NC1CCSC1=O,20453898
Pseudomonas aeruginosa,287,"N-(4,5-Dihydro-1,3-thiazol-2-yl)butanamide",5113558,CCCC(=O)NC1=NCCS1,20453898
Porphyromonas gingivalis,837,N-(4-hydroxy-2-methylphenyl)-3-oxododecanamide,24901250,CCCCCCCCCC(=O)CC(=O)NC1=C(C=C(C=C1)O)C,19778324
Pseudomonas aeruginosa,287,N-(4-Hydroxyphenyl)butanamide,66874,CCCC(=O)NC1=CC=C(C=C1)O,20453898
Serratia marcescens,615,"N1-(7-chloroquinolin-4-yl)ethane-1,2-diamine",221208,C1=CC2=C(C=CN=C2C=C1Cl)NCCN,28350449
Corynebacterium ammoniagenes,1697,N-Acetylcysteine,12035,CC(=O)NC(CS)C(=O)O,28237766
Propionibacterium acnes,1747,N-Acetylcysteine,12035,CC(=O)NC(CS)C(=O)O,28237766
Staphylococcus aureus,1280,N-Acetylcysteine,12035,CC(=O)NC(CS)C(=O)O,28237766
Streptococcus pyogenes,1314,N-Acetylcysteine,12035,CC(=O)NC(CS)C(=O)O,28237766
Campylobacter jejuni,197,NaCl,5234,[Na+].[Cl-],17259368
Streptococcus pneumoniae,1313,Nafcillin,8982,CCOC1=C(C2=CC=CC=C2C=C1)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,7447421
Escherichia coli,562,Naringenin,439246,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,20163489
Vibrio harveyi,669,Naringenin,439246,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,20163489
Pseudomonas aeruginosa,287,Naringenin,439246,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,23449917
Escherichia coli,562,Naringin,442428,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,20163489
Vibrio harveyi,669,Naringin,442428,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,20163489
Yersinia enterocolitica,630,Naringin,442428,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,22533445
Pseudomonas aeruginosa,287,N-Decanoyl cyclopentylamide,3320713,CCCCCCCCCC(=O)NC1CCCC1,17369333
Human immunodeficiency virus,12721,Nelfinavir,64143,CC1=C(C=CC=C1O)C(=O)NC(CSC2=CC=CC=C2)C(CN3CC4CCCCC4CC3C(=O)NC(C)(C)C)O,11396919
Escherichia coli,562,Neoeriocitrin,114627,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)O)O)O)CO)O)O)O)O)O,20163489
Vibrio harveyi,669,Neoeriocitrin,114627,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)O)O)O)CO)O)O)O)O)O,20163489
Escherichia coli,562,Neohesperidin,442439,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)CO)O)O)O)O)O,20163489
Vibrio harveyi,669,Neohesperidin,442439,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)CO)O)O)O)O)O,20163489
Yersinia enterocolitica,630,Neohesperidin,442439,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)CO)O)O)O)O)O,22533445
Candida albicans,5476,Nerolidol,8888,CC(=CCCC(=CCCC(C)(C=C)O)C)C,28155334
Pseudomonas aeruginosa,287,N-Ethylacetanilide,10727,CCN(C1=CC=CC=C1)C(=O)C,20453898
Escherichia coli,562,Netilmicin,441306,CCNC1CC(C(C(C1OC2C(C(C(CO2)(C)O)NC)O)O)OC3C(CC=C(O3)CN)N)N,17016423
Human immunodeficiency virus 1,11676,Nevirapine,4463,CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4,17016423
Staphylococcus aureus,1280,n-Hexane,8058,CCCCCC,26004723
Pseudomonas aeruginosa,287,Niacinamide,936,C1=CC(=CN=C1)C(=O)N,17016423
Pseudomonas aeruginosa,287,Niclosamide,4477,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,23254430
Cryptococcus neoformans,5207,nimesulide,4495,CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2,27866353
Trichophyton mentagrophytes,523103,nimesulide,4495,CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2,27866353
Listeria monocytogenes,1639,Nisin,155489900,CCC(C)C1C(=O)NC(=C)C(=O)NC(C(=O)NC(CSCC(C(=O)N1)NC(=O)C(=CC)NC(=O)C(C(C)CC)N)C(=O)NC2C(SCC(NC(=O)CNC(=O)C3CCCN3C2=O)C(=O)NC(CCCCN)C(=O)NC4C(SCC(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC4=O)C)CC(C)C)CCSC)C(=O)NC(CC(=O)N)C(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC5C(SCC6C(=O)NC(C(=O)NC(CSC(C(C(=O)N6)NC(=O)C(NC5=O)C)C)C(=O)NC(CO)C(=O)NC(C(C)CC)C(=O)NC(CC7=CN=CN7)C(=O)NC(C(C)C)C(=O)NC(=C)C(=O)NC(CCCCN)C(=O)O)CC8=CN=CN8)C)C)C)CC(C)C,20414650
Staphylococcus aureus,1280,Nisin,155489900,CCC(C)C1C(=O)NC(=C)C(=O)NC(C(=O)NC(CSCC(C(=O)N1)NC(=O)C(=CC)NC(=O)C(C(C)CC)N)C(=O)NC2C(SCC(NC(=O)CNC(=O)C3CCCN3C2=O)C(=O)NC(CCCCN)C(=O)NC4C(SCC(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC4=O)C)CC(C)C)CCSC)C(=O)NC(CC(=O)N)C(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC5C(SCC6C(=O)NC(C(=O)NC(CSC(C(C(=O)N6)NC(=O)C(NC5=O)C)C)C(=O)NC(CO)C(=O)NC(C(C)CC)C(=O)NC(CC7=CN=CN7)C(=O)NC(C(C)C)C(=O)NC(=C)C(=O)NC(CCCCN)C(=O)O)CC8=CN=CN8)C)C)C)CC(C)C,20414650
Staphylococcus epidermidis,1282,Nisin,155489900,CCC(C)C1C(=O)NC(=C)C(=O)NC(C(=O)NC(CSCC(C(=O)N1)NC(=O)C(=CC)NC(=O)C(C(C)CC)N)C(=O)NC2C(SCC(NC(=O)CNC(=O)C3CCCN3C2=O)C(=O)NC(CCCCN)C(=O)NC4C(SCC(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC4=O)C)CC(C)C)CCSC)C(=O)NC(CC(=O)N)C(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC5C(SCC6C(=O)NC(C(=O)NC(CSC(C(C(=O)N6)NC(=O)C(NC5=O)C)C)C(=O)NC(CO)C(=O)NC(C(C)CC)C(=O)NC(CC7=CN=CN7)C(=O)NC(C(C)C)C(=O)NC(=C)C(=O)NC(CCCCN)C(=O)O)CC8=CN=CN8)C)C)C)CC(C)C,20414650
Pseudomonas aeruginosa,287,Nisin,155489900,CCC(C)C1C(=O)NC(=C)C(=O)NC(C(=O)NC(CSCC(C(=O)N1)NC(=O)C(=CC)NC(=O)C(C(C)CC)N)C(=O)NC2C(SCC(NC(=O)CNC(=O)C3CCCN3C2=O)C(=O)NC(CCCCN)C(=O)NC4C(SCC(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC4=O)C)CC(C)C)CCSC)C(=O)NC(CC(=O)N)C(=O)NC(CCSC)C(=O)NC(CCCCN)C(=O)NC5C(SCC6C(=O)NC(C(=O)NC(CSC(C(C(=O)N6)NC(=O)C(NC5=O)C)C)C(=O)NC(CO)C(=O)NC(C(C)CC)C(=O)NC(CC7=CN=CN7)C(=O)NC(C(C)C)C(=O)NC(=C)C(=O)NC(CCCCN)C(=O)O)CC8=CN=CN8)C)C)C)CC(C)C,21431164
Clostridium leptum,1535,nitrazepam,4506,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3,9310649
Escherichia coli,562,Nitrofural,5447130,C1=C(OC(=C1)[N+](=O)[O-])C=NNC(=O)N,16275032
Escherichia coli,562,Nitrofurantoin,6604200,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-],6363380
Staphylococcus aureus,1280,n-Methyl-D-valine,6951143,CC(C)C(C(=O)O)NC,25658642
Escherichia coli,562,Nobiletin,72344,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC,23891936
Vibrio harveyi,669,Nobiletin,72344,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC,26140409
Pseudomonas aeruginosa,287,Nodakenetin,26305,CC(C)(C1CC2=C(O1)C=C3C(=C2)C=CC(=O)O3)O,21852522
Stenotrophomonas maltophilia,40324,Nodakenetin,26305,CC(C)(C1CC2=C(O1)C=C3C(=C2)C=CC(=O)O3)O,21852522
Stenotrophomonas maltophilia,40324,Norfloxacin,4539,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O,14693533
Staphylococcus aureus,1280,Norgestimate,6540478,CCC12CCC3C(C1CCC2(C#C)OC(=O)C)CCC4=CC(=NO)CCC34,28758016
Staphylococcus epidermidis,1282,Norgestimate,6540478,CCC12CCC3C(C1CCC2(C#C)OC(=O)C)CCC4=CC(=NO)CCC34,28758016
Bacillus subtilis,1423,Norspermidine,5942,C(CN)CNCCCN,26350146
Escherichia coli,562,Norspermidine,5942,C(CN)CNCCCN,26350146
Pseudomonas aeruginosa,287,Norspermidine,5942,C(CN)CNCCCN,26350146
Acinetobacter baumannii,470,Norspermidine,5942,C(CN)CNCCCN,27864804
Klebsiella pneumoniae,573,Norspermidine,5942,C(CN)CNCCCN,27864804
Staphylococcus aureus,1280,Norspermidine,5942,C(CN)CNCCCN,27864804
Streptococcus mutans,1309,Norspermidine,5942,C(CN)CNCCCN,27922663
Staphylococcus aureus,1280,Novobiocin,54675769,CC1=C(C=CC2=C1OC(=O)C(=C2O)NC(=O)C3=CC(=C(C=C3)O)CC=C(C)C)OC4C(C(C(C(O4)(C)C)OC)OC(=O)N)O,2830840
Pseudomonas aeruginosa,287,NRC-16,168510740,CCC(C)C(C(=O)NC(CCCCN)C(=O)N)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCC(=O)N)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(CC1=CNC=N1)NC(=O)C(CCCCN)NC(=O)C(C)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CC4=CNC5=CC=CC=C54)NC(=O)CN,23760014
Candida albicans,5476,Nystatin,6433272,CC1C=CC=CCCC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(C(CCC(CC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O,16500971
Enterococcus faecalis,1351,Octadecyl gallate,473591,CCCCCCCCCCCCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,24016798
Pseudomonas aeruginosa,287,Octadecyl gallate,473591,CCCCCCCCCCCCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,24016798
Staphylococcus aureus,1280,Octadecyl gallate,473591,CCCCCCCCCCCCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,24016798
Staphylococcus epidermidis,1282,Octadecyl gallate,473591,CCCCCCCCCCCCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,24016798
Streptococcus mutans,1309,Octadecyl gallate,473591,CCCCCCCCCCCCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,24016798
Serratia marcescens,615,"octane-1,8-diamine",24250,C(CCCCN)CCCN,28350449
Enterococcus faecalis,1351,Octyl gallate,61253,CCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,24016798
Pseudomonas aeruginosa,287,Octyl gallate,61253,CCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,24016798
