micro_name,micro_tid,drug_name,pubchem_id,smile,Pubmed
Parabacteroides distasonis ATCC8503,435591,Tolazamide,5503,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,PMID: 31158845
Bacteroides pectinophilus ATCC43243,483218,Tolazamide,5503,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,PMID: 31158845
Pretovella copri DSM18205,537011,Tolazamide,5503,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,PMID: 31158845
Bacteroides fragilis NCTC 9343,272559,Tolazamide,5503,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,PMID: 31158845
Bacteroides uniformis ATCC8492,411479,Tolazamide,5503,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,PMID: 31158845
Bacteroides stercoris ATCC43183,449673,Tolazamide,5503,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,PMID: 31158845
Bacteroides ovatus ATCC8483,411476,Tolazamide,5503,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,PMID: 31158845
Eubacterium biforme DSM3989,518637,Tolazamide,5503,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,PMID: 31158845
Bacteroides thetaiotaomicron VPI-5482,226186,Tolazamide,5503,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,PMID: 31158845
Bacteroides fragilis 3397 T10,1339284,Tolazamide,5503,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,PMID: 31158845
Bacteroides fragilis T(B)9,1339287,Tolazamide,5503,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,PMID: 31158845
Bacteroides fragilis DS-208,1339276,Tolazamide,5503,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,PMID: 31158845
Bacteroides fragilis HMW610,1073386,Tolazamide,5503,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,PMID: 31158845
Bacteroides fragilis HMW615,1073387,Tolazamide,5503,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,PMID: 31158845
Bacteroides eggerthii DSM20697,483216,Cetirizine,2678,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,PMID: 31158845
Blautia hansenii DSM20583,537007,Cetirizine,2678,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,PMID: 31158845
Bacteroides cellulosilyticus DSM14838,537012,Cetirizine,2678,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,PMID: 31158845
Bacteroides vulgatus ATCC8482,435590,Cetirizine,2678,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,PMID: 31158845
Bacteroides finegoldii DSM17565,483215,Cetirizine,2678,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,PMID: 31158845
Bacteroides intestinalis DSM17393,471870,Cetirizine,2678,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,PMID: 31158845
Parabacteroides distasonis ATCC8503,435591,Cetirizine,2678,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,PMID: 31158845
Bacteroides pectinophilus ATCC43243,483218,Cetirizine,2678,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,PMID: 31158845
Pretovella copri DSM18205,537011,Cetirizine,2678,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,PMID: 31158845
Bacteroides fragilis NCTC 9343,272559,Cetirizine,2678,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,PMID: 31158845
Bacteroides uniformis ATCC8492,411479,Cetirizine,2678,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,PMID: 31158845
Bacteroides stercoris ATCC43183,449673,Cetirizine,2678,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,PMID: 31158845
Subdoligranulum variabile DSM15176,411471,Cetirizine,2678,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,PMID: 31158845
Eubacterium biforme DSM3989,518637,Cetirizine,2678,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,PMID: 31158845
Bacteroides thetaiotaomicron VPI-5482,226186,Cetirizine,2678,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,PMID: 31158845
Bacteroides fragilis 3397 T10,1339284,Cetirizine,2678,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,PMID: 31158845
Salmonella typhimurium LT2,99287,Cetirizine,2678,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,PMID: 31158845
Bacteroides fragilis T(B)9,1339287,Cetirizine,2678,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,PMID: 31158845
Bacteroides fragilis DS-208,1339276,Cetirizine,2678,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,PMID: 31158845
Bacteroides fragilis HMW610,1073386,Cetirizine,2678,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,PMID: 31158845
Bacteroides fragilis HMW615,1073387,Cetirizine,2678,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,PMID: 31158845
Bacteroides eggerthii DSM20697,483216,Vilazodone,6918314,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N,PMID: 31158845
Bacteroides cellulosilyticus DSM14838,537012,Vilazodone,6918314,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N,PMID: 31158845
Bacteroides vulgatus ATCC8482,435590,Vilazodone,6918314,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N,PMID: 31158845
Parabacteroides johnsonii DSM18315,537006,Vilazodone,6918314,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N,PMID: 31158845
Clostridium spiroforme DSM1552,428126,Vilazodone,6918314,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N,PMID: 31158845
Bacteroides intestinalis DSM17393,471870,Vilazodone,6918314,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N,PMID: 31158845
Parabacteroides distasonis ATCC8503,435591,Vilazodone,6918314,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N,PMID: 31158845
Pretovella copri DSM18205,537011,Vilazodone,6918314,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N,PMID: 31158845
Bacteroides fragilis NCTC 9343,272559,Vilazodone,6918314,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N,PMID: 31158845
Bacteroides uniformis ATCC8492,411479,Vilazodone,6918314,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N,PMID: 31158845
Bacteroides stercoris ATCC43183,449673,Vilazodone,6918314,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N,PMID: 31158845
Bacteroides ovatus ATCC8483,411476,Vilazodone,6918314,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N,PMID: 31158845
Parabacteroides merdae ATCC43184,411477,Vilazodone,6918314,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N,PMID: 31158845
Bacteroides WH2 WH2,311784,Vilazodone,6918314,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N,PMID: 31158845
Clostridium sporogenes ATCC15579,471871,Vilazodone,6918314,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N,PMID: 31158845
Bacteroides thetaiotaomicron VPI-5482,226186,Vilazodone,6918314,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N,PMID: 31158845
Bacteroides fragilis 3397 T10,1339284,Vilazodone,6918314,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N,PMID: 31158845
Bacteroides fragilis T(B)9,1339287,Vilazodone,6918314,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N,PMID: 31158845
Bacteroides fragilis DS-208,1339276,Vilazodone,6918314,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N,PMID: 31158845
Bacteroides fragilis HMW610,1073386,Vilazodone,6918314,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N,PMID: 31158845
Bacteroides fragilis HMW615,1073387,Vilazodone,6918314,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N,PMID: 31158845
Bacteroides caccae ATCC43185,411901,Deflazacort,189821,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C,PMID: 31158845
Bacteroides eggerthii DSM20697,483216,Deflazacort,189821,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C,PMID: 31158845
Blautia hansenii DSM20583,537007,Deflazacort,189821,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C,PMID: 31158845
Clostridium sp.,1506,Deflazacort,189821,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C,PMID: 31158845
Bacteroides cellulosilyticus DSM14838,537012,Deflazacort,189821,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C,PMID: 31158845
Bacteroides vulgatus ATCC8482,435590,Deflazacort,189821,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C,PMID: 31158845
Parabacteroides johnsonii DSM18315,537006,Deflazacort,189821,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C,PMID: 31158845
Bacteroides intestinalis DSM17393,471870,Deflazacort,189821,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C,PMID: 31158845
Parabacteroides distasonis ATCC8503,435591,Deflazacort,189821,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C,PMID: 31158845
Pretovella copri DSM18205,537011,Deflazacort,189821,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C,PMID: 31158845
Bacteroides uniformis ATCC8492,411479,Deflazacort,189821,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C,PMID: 31158845
Bacteroides ovatus ATCC8483,411476,Deflazacort,189821,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C,PMID: 31158845
Parabacteroides merdae ATCC43184,411477,Deflazacort,189821,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C,PMID: 31158845
Bacteroides WH2 WH2,311784,Deflazacort,189821,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C,PMID: 31158845
Eubacterium rectale ATCC33656,515619,Deflazacort,189821,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C,PMID: 31158845
Bacteroides thetaiotaomicron VPI-5482,226186,Deflazacort,189821,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C,PMID: 31158845
Bacteroides fragilis 3397 T10,1339284,Deflazacort,189821,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C,PMID: 31158845
Victivallis vadensis ATCC BAA-548,340101,Deflazacort,189821,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C,PMID: 31158845
Bacteroides fragilis T(B)9,1339287,Deflazacort,189821,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C,PMID: 31158845
Bacteroides fragilis DS-208,1339276,Deflazacort,189821,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C,PMID: 31158845
Bacteroides fragilis HMW610,1073386,Deflazacort,189821,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C,PMID: 31158845
Bacteroides fragilis HMW615,1073387,Deflazacort,189821,CC1=NC2(C(O1)CC3C2(CC(C4C3CCC5=CC(=O)C=CC45C)O)C)C(=O)COC(=O)C,PMID: 31158845
Bacteroides caccae ATCC43185,411901,Famciclovir,3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,PMID: 31158845
Bacteroides eggerthii DSM20697,483216,Famciclovir,3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,PMID: 31158845
Bacteroides cellulosilyticus DSM14838,537012,Famciclovir,3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,PMID: 31158845
Bacteroides vulgatus ATCC8482,435590,Famciclovir,3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,PMID: 31158845
Bacteroides finegoldii DSM17565,483215,Famciclovir,3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,PMID: 31158845
Parabacteroides johnsonii DSM18315,537006,Famciclovir,3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,PMID: 31158845
Bacteroides intestinalis DSM17393,471870,Famciclovir,3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,PMID: 31158845
Parabacteroides distasonis ATCC8503,435591,Famciclovir,3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,PMID: 31158845
Pretovella copri DSM18205,537011,Famciclovir,3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,PMID: 31158845
Bifidobacterium longum subsp. Infantis CCUG52486,537937,Famciclovir,3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,PMID: 31158845
Bacteroides fragilis NCTC 9343,272559,Famciclovir,3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,PMID: 31158845
Bacteroides uniformis ATCC8492,411479,Famciclovir,3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,PMID: 31158845
Bacteroides stercoris ATCC43183,449673,Famciclovir,3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,PMID: 31158845
Bacteroides ovatus ATCC8483,411476,Famciclovir,3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,PMID: 31158845
Parabacteroides merdae ATCC43184,411477,Famciclovir,3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,PMID: 31158845
Bacteroides WH2 WH2,311784,Famciclovir,3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,PMID: 31158845
Bacteroides thetaiotaomicron VPI-5482,226186,Famciclovir,3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,PMID: 31158845
Bacteroides fragilis 3397 T10,1339284,Famciclovir,3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,PMID: 31158845
Victivallis vadensis ATCC BAA-548,340101,Famciclovir,3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,PMID: 31158845
Bacteroides fragilis T(B)9,1339287,Famciclovir,3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,PMID: 31158845
Bacteroides fragilis DS-208,1339276,Famciclovir,3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,PMID: 31158845
Bacteroides fragilis HMW610,1073386,Famciclovir,3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,PMID: 31158845
Bacteroides fragilis HMW615,1073387,Famciclovir,3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,PMID: 31158845
Bacteroides caccae ATCC43185,411901,Quinapril,54892,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,PMID: 31158845
Bacteroides eggerthii DSM20697,483216,Quinapril,54892,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,PMID: 31158845
Blautia hansenii DSM20583,537007,Quinapril,54892,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,PMID: 31158845
Clostridium sp.,1506,Quinapril,54892,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,PMID: 31158845
Bacteroides cellulosilyticus DSM14838,537012,Quinapril,54892,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,PMID: 31158845
Bacteroides vulgatus ATCC8482,435590,Quinapril,54892,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,PMID: 31158845
Bacteroides intestinalis DSM17393,471870,Quinapril,54892,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,PMID: 31158845
Parabacteroides distasonis ATCC8503,435591,Quinapril,54892,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,PMID: 31158845
Bacteroides pectinophilus ATCC43243,483218,Quinapril,54892,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,PMID: 31158845
Pretovella copri DSM18205,537011,Quinapril,54892,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,PMID: 31158845
Bifidobacterium breve DSM20213,518634,Quinapril,54892,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,PMID: 31158845
Bacteroides fragilis NCTC 9343,272559,Quinapril,54892,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,PMID: 31158845
Bacteroides uniformis ATCC8492,411479,Quinapril,54892,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,PMID: 31158845
Bacteroides stercoris ATCC43183,449673,Quinapril,54892,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,PMID: 31158845
Subdoligranulum variabile DSM15176,411471,Quinapril,54892,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,PMID: 31158845
Eubacterium biforme DSM3989,518637,Quinapril,54892,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,PMID: 31158845
Bacteroides thetaiotaomicron VPI-5482,226186,Quinapril,54892,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,PMID: 31158845
Bacteroides fragilis 3397 T10,1339284,Quinapril,54892,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,PMID: 31158845
Salmonella typhimurium LT2,99287,Quinapril,54892,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,PMID: 31158845
Bacteroides fragilis T(B)9,1339287,Quinapril,54892,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,PMID: 31158845
Bacteroides fragilis DS-208,1339276,Quinapril,54892,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,PMID: 31158845
Bacteroides fragilis HMW615,1073387,Quinapril,54892,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,PMID: 31158845
Bacteroides caccae ATCC43185,411901,Riluzole,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,PMID: 31158845
Clostridium ramosum DSM1402,445974,Riluzole,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,PMID: 31158845
Bacteroides eggerthii DSM20697,483216,Riluzole,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,PMID: 31158845
Blautia hansenii DSM20583,537007,Riluzole,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,PMID: 31158845
Clostridium sp.,1506,Riluzole,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,PMID: 31158845
Bacteroides vulgatus ATCC8482,435590,Riluzole,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,PMID: 31158845
Parabacteroides distasonis ATCC8503,435591,Riluzole,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,PMID: 31158845
Pretovella copri DSM18205,537011,Riluzole,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,PMID: 31158845
Bacteroides fragilis NCTC 9343,272559,Riluzole,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,PMID: 31158845
Lactobacillus reuteri CF48-3A BEI HM-102,525341,Riluzole,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,PMID: 31158845
Bacteroides uniformis ATCC8492,411479,Riluzole,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,PMID: 31158845
Bacteroides stercoris ATCC43183,449673,Riluzole,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,PMID: 31158845
Akkermansia muciniphila ATCC BAA-835,349741,Riluzole,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,PMID: 31158845
Roseburia intestinalis L1-82,536231,Riluzole,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,PMID: 31158845
Bacteroides ovatus ATCC8483,411476,Riluzole,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,PMID: 31158845
Subdoligranulum variabile DSM15176,411471,Riluzole,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,PMID: 31158845
Clostridium sporogenes ATCC15579,471871,Riluzole,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,PMID: 31158845
Bacteroides thetaiotaomicron VPI-5482,226186,Riluzole,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,PMID: 31158845
Bacteroides fragilis 3397 T10,1339284,Riluzole,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,PMID: 31158845
Bacteroides fragilis T(B)9,1339287,Riluzole,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,PMID: 31158845
Bacteroides fragilis DS-208,1339276,Riluzole,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,PMID: 31158845
Bacteroides fragilis HMW610,1073386,Riluzole,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,PMID: 31158845
Bacteroides fragilis HMW615,1073387,Riluzole,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,PMID: 31158845
Bacteroides caccae ATCC43185,411901,Risperidone,5073,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,PMID: 31158845
Blautia hansenii DSM20583,537007,Risperidone,5073,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,PMID: 31158845
Clostridium sp.,1506,Risperidone,5073,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,PMID: 31158845
Ruminococcus gnavus ATCC29149,411470,Risperidone,5073,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,PMID: 31158845
Clostridium hathewayi DSM13479,566550,Risperidone,5073,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,PMID: 31158845
Anaerococcus hydrogenalis DSM7454,561177,Risperidone,5073,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,PMID: 31158845
Clostridium scindens ATCC35704,411468,Risperidone,5073,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,PMID: 31158845
Anaerotruncus colihominis DSM17241,445972,Risperidone,5073,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,PMID: 31158845
Clostridium bolteae ATCCBAA-613,411902,Risperidone,5073,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,PMID: 31158845
Clostridium symbiosum ATCC14940,411472,Risperidone,5073,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,PMID: 31158845
Ruminococcus lactaris ATCC29176,471875,Risperidone,5073,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,PMID: 31158845
